Passport_Record_ID,Project,Year_Quarter_Month_Week_ID,Month_Key,BOQ,BOQ_Name,IWP_ID_EXPORT,System_Label,Unit of Measure,Unit_Price,Plan_Qty_Month,Plan_PV_WorkValue_auto,Plan_Work_Start_Date,Plan_Work_Finish_Date,Facility_Building.,crew,Construction_Discipline.,Budget_Status
MP-March-2026-BOQ 2041-01-26-18  –  Зонты вентиляционные из листовой стали прямоугольного сечения периметром: 2600 мм-16160-13 -БОВ-1-13-В-9 • Титул 16160-13 • Вентиляция-АСИ-6,PRJ_001_БХК,2026-Q1-03-W11,March-2026,2041-01-26-18,Зонты вентиляционные из листовой стали прямоугольного сечения периметром: 2600 мм,БОВ-1-13-В-9,EF-001,шт. / pcs,"₽255499,00","2,000","₽   510998,00",12 Марта 2026 г.,21 Марта 2026 г.,16160-13 ,АСИ-6,Вентиляция ,Rejected - Отклонен
"MP-March-2026-BOQ ""2041-01-27-02  –  Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки""-16160-13 -БОВ-1-13-В-9 • Титул 16160-13 • Вентиляция-АСИ-6",PRJ_001_БХК,2026-Q1-03-W11,March-2026,2041-01-27-02,"Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки",БОВ-1-13-В-9,EF-001,м3 / m3,"₽29424,79","1,240","₽   36486,74",12 Марта 2026 г.,21 Марта 2026 г.,16160-13 ,АСИ-6,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-24-05  –  Огнезадерживающие клапаны периметром до 3200 мм-16160-13 -БОВ-1-13-В-22 • Титул 16160-13 • Вентиляция-АСИ-6,PRJ_001_БХК,2026-Q1-03-W11,March-2026,2041-01-24-05,Огнезадерживающие клапаны периметром до 3200 мм,БОВ-1-13-В-22,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011/EF-012/EF-013,шт. / pcs,"₽27000,00","1,000","₽   27000,00",12 Марта 2026 г.,21 Марта 2026 г.,16160-13 ,АСИ-6,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-23-21  –  Заслонки воздушные и клапаны воздушные КВР с ручным приводом: диаметром до 800 мм-16160-13 -БОВ-1-13-В-22 • Титул 16160-13 • Вентиляция-АСИ-6,PRJ_001_БХК,2026-Q1-03-W11,March-2026,2041-01-23-21,Заслонки воздушные и клапаны воздушные КВР с ручным приводом: диаметром до 800 мм,БОВ-1-13-В-22,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011/EF-012/EF-013,шт. / pcs,"₽14775,86","2,000","₽   29551,72",12 Марта 2026 г.,21 Марта 2026 г.,16160-13 ,АСИ-6,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-01  –  Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные)-16160-13 -БОВ-1-13-В-10 • Титул 16160-13 • Вентиляция-АСИ-6,PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-26-01,Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные),БОВ-1-13-В-10,EF-002,м2 / m2,"₽7164,00","29,370","₽   210406,68",22 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-6,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-01-27-02  –  Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки""-16160-13 -БОВ-1-13-В-10 • Титул 16160-13 • Вентиляция-АСИ-6",PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-27-02,"Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки",БОВ-1-13-В-10,EF-002,м3 / m3,"₽29424,79","2,590","₽   76210,21",22 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-6,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-24-06  –  Огнезадерживающие клапаны периметром до 4500 мм-16160-13 -БОВ-1-13-В-22 • Титул 16160-13 • Вентиляция-АСИ-6,PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-24-06,Огнезадерживающие клапаны периметром до 4500 мм,БОВ-1-13-В-22,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011/EF-012/EF-013,шт. / pcs,"₽39000,10","1,000","₽   39000,10",22 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-6,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-23-22  –  Заслонки воздушные и клапаны воздушные КВР с ручным приводом: диаметром до 1000 мм-16160-13 -БОВ-1-13-В-22 • Титул 16160-13 • Вентиляция-АСИ-6,PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-23-22,Заслонки воздушные и клапаны воздушные КВР с ручным приводом: диаметром до 1000 мм,БОВ-1-13-В-22,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011/EF-012/EF-013,шт. / pcs,"₽15760,00","2,000","₽   31520,00",22 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-6,Вентиляция ,Approved - Утверждено
MP-February-2026-BOQ 2041-01-26-22  –  Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные)-26160-17 -БОВ-2-17-В-4 • Титул 26160-17 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-02-W08,February-2026,2041-01-26-22,Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные),БОВ-2-17-В-4,AHU-004,м2 / m2,"₽6716,56",,,17 Февраля 2026 г.,25 Февраля 2026 г.,26160-17 ,АСИ-7,Вентиляция,Approved - Утверждено
MP-February-2026-BOQ 2041-01-26-22  –  Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные)-26160-17 -БОВ-2-17-В-5 • Титул 26160-17 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-02-W09,February-2026,2041-01-26-22,Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные),БОВ-2-17-В-5,AHU-005,м2 / m2,"₽6716,56",,,26 Февраля 2026 г.,28 Февраля 2026 г.,26160-17 ,АСИ-7,Вентиляция,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-01  –  Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные)-16160-13 -БОВ-1-13-В-17 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W09,March-2026,2041-01-26-01,Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные),БОВ-1-13-В-17,EF-009,м2 / m2,"₽7164,00","10,910","₽   78159,24",1 Марта 2026 г.,6 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-01-27-02  –  Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки""-16160-13 -БОВ-1-13-В-17 • Титул 16160-13 • Вентиляция-АСИ-7",PRJ_001_БХК,2026-Q1-03-W09,March-2026,2041-01-27-02,"Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки",БОВ-1-13-В-17,EF-009,м3 / m3,"₽29424,79","0,030","₽   882,74",1 Марта 2026 г.,6 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-03-02-02  –  Вентиляторы осевые, канальные массой: до 0,05 т""-16160-13 -БОВ-1-13-В-24 • Титул 16160-13 • Вентиляция-АСИ-7",PRJ_001_БХК,2026-Q1-03-W09,March-2026,2041-03-02-02,"Вентиляторы осевые, канальные массой: до 0,05 т",БОВ-1-13-В-24,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011,шт. / pcs,"₽16960,00","2,000","₽   33920,00",1 Марта 2026 г.,6 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-23-10  –  Клапаны обратные: периметром до 1600 мм-16160-13 -БОВ-1-13-В-22 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W09,March-2026,2041-01-23-10,Клапаны обратные: периметром до 1600 мм,БОВ-1-13-В-22,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011/EF-012/EF-013,шт. / pcs,"₽6806,70","2,000","₽   13613,40",1 Марта 2026 г.,6 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-24-04  –  Огнезадерживающие клапаны периметром до 1600 мм-16160-13 -БОВ-1-13-В-22 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W09,March-2026,2041-01-24-04,Огнезадерживающие клапаны периметром до 1600 мм,БОВ-1-13-В-22,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011/EF-012/EF-013,шт. / pcs,"₽4956,29","1,000","₽   4956,29",1 Марта 2026 г.,6 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-23-24  –  Заслонки воздушные и клапаны воздушные КВР с ручным приводом: периметром до 1600 мм-16160-13 -БОВ-1-13-В-22 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W09,March-2026,2041-01-23-24,Заслонки воздушные и клапаны воздушные КВР с ручным приводом: периметром до 1600 мм,БОВ-1-13-В-22,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011/EF-012/EF-013,шт. / pcs,"₽25483,12","2,000","₽   50966,24",1 Марта 2026 г.,6 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-22  –  Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные)-16160-13 -БОВ-1-13-В-16 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W10,March-2026,2041-01-26-22,Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные),БОВ-1-13-В-16,EF-008,м2 / m2,"₽6716,56","10,390","₽   69785,06",7 Марта 2026 г.,11 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-01  –  Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные)-16160-13 -БОВ-1-13-В-16 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W10,March-2026,2041-01-26-01,Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные),БОВ-1-13-В-16,EF-008,м2 / m2,"₽7164,00","17,660","₽   126516,24",7 Марта 2026 г.,11 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-01-27-02  –  Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки""-16160-13 -БОВ-1-13-В-16 • Титул 16160-13 • Вентиляция-АСИ-7",PRJ_001_БХК,2026-Q1-03-W10,March-2026,2041-01-27-02,"Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки",БОВ-1-13-В-16,EF-008,м3 / m3,"₽29424,79","0,740","₽   21774,34",7 Марта 2026 г.,11 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-22  –  Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные)-16160-13 -БОВ-1-13-В-25 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W11,March-2026,2041-01-26-22,Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные),БОВ-1-13-В-25,"EN-001, 002, 003",м2 / m2,"₽6716,56","4,640","₽   31164,84",12 Марта 2026 г.,19 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-01  –  Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные)-16160-13 -БОВ-1-13-В-25 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W11,March-2026,2041-01-26-01,Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные),БОВ-1-13-В-25,"EN-001, 002, 003",м2 / m2,"₽7164,00","13,670","₽   97931,88",12 Марта 2026 г.,19 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-01-22-01  –  Воздушная решетка, регулируемая, жалюзийные решетки до 0.5 м2""-16160-13 -БОВ-1-13-В-25 • Титул 16160-13 • Вентиляция-АСИ-7",PRJ_001_БХК,2026-Q1-03-W11,March-2026,2041-01-22-01,"Воздушная решетка, регулируемая, жалюзийные решетки до 0.5 м2",БОВ-1-13-В-25,"EN-001, 002, 003",м2 / m2,"₽12551,90","3,000","₽   37655,70",12 Марта 2026 г.,19 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-01-27-02  –  Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки""-16160-13 -БОВ-1-13-В-25 • Титул 16160-13 • Вентиляция-АСИ-7",PRJ_001_БХК,2026-Q1-03-W11,March-2026,2041-01-27-02,"Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки",БОВ-1-13-В-25,"EN-001, 002, 003",м3 / m3,"₽29424,79","0,620","₽   18243,37",12 Марта 2026 г.,19 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-03  –  Зонты вентиляционные из листовой стали круглого сечения диаметром: 200 мм-16160-13 -БОВ-1-13-В-25 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W11,March-2026,2041-01-26-03,Зонты вентиляционные из листовой стали круглого сечения диаметром: 200 мм,БОВ-1-13-В-25,"EN-001, 002, 003",шт. / pcs,"₽5945,68","1,000","₽   5945,68",12 Марта 2026 г.,19 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-05  –  Зонты вентиляционные из листовой стали круглого сечения диаметром: 315 мм-16160-13 -БОВ-1-13-В-25 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W11,March-2026,2041-01-26-05,Зонты вентиляционные из листовой стали круглого сечения диаметром: 315 мм,БОВ-1-13-В-25,"EN-001, 002, 003",шт. / pcs,"₽11200,00","1,000","₽   11200,00",12 Марта 2026 г.,19 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-14  –  Зонты вентиляционные из листовой стали прямоугольного сечения периметром: 1000 мм-16160-13 -БОВ-1-13-В-25 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W11,March-2026,2041-01-26-14,Зонты вентиляционные из листовой стали прямоугольного сечения периметром: 1000 мм,БОВ-1-13-В-25,"EN-001, 002, 003",шт. / pcs,"₽180000,00","1,000","₽   180000,00",12 Марта 2026 г.,19 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-24-04  –  Огнезадерживающие клапаны периметром до 1600 мм-16160-13 -БОВ-1-13-В-26 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-24-04,Огнезадерживающие клапаны периметром до 1600 мм,БОВ-1-13-В-26,"PRD-001, 002, 003, 004, 005, 006",шт. / pcs,"₽4956,29","5,000","₽   24781,45",20 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-24-06  –  Огнезадерживающие клапаны периметром до 4500 мм-16160-13 -БОВ-1-13-В-26 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-24-06,Огнезадерживающие клапаны периметром до 4500 мм,БОВ-1-13-В-26,"PRD-001, 002, 003, 004, 005, 006",шт. / pcs,"₽39000,10","1,000","₽   39000,10",20 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-23-10  –  Клапаны обратные: периметром до 1600 мм-16160-13 -БОВ-1-13-В-26 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-23-10,Клапаны обратные: периметром до 1600 мм,БОВ-1-13-В-26,"PRD-001, 002, 003, 004, 005, 006",шт. / pcs,"₽6806,70","5,000","₽   34033,50",20 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-23-13  –  Клапаны обратные: периметром до 4500 мм-16160-13 -БОВ-1-13-В-26 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-23-13,Клапаны обратные: периметром до 4500 мм,БОВ-1-13-В-26,"PRD-001, 002, 003, 004, 005, 006",шт. / pcs,"₽36066,35","1,000","₽   36066,35",20 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-01  –  Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные)-16160-13 -БОВ-1-13-В-26 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-26-01,Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные),БОВ-1-13-В-26,"PRD-001, 002, 003, 004, 005, 006",м2 / m2,"₽7164,00","7,760","₽   55592,64",20 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-22  –  Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные)-16160-13 -БОВ-1-13-В-26 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-26-22,Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные),БОВ-1-13-В-26,"PRD-001, 002, 003, 004, 005, 006",м2 / m2,"₽6716,56","1,570","₽   10545,00",20 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-01-22-02  –  Воздушная решетка, регулируемая, жалюзийные решетки выше 0.5 м2""-16160-13 -БОВ-1-13-В-26 • Титул 16160-13 • Вентиляция-АСИ-7",PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-22-02,"Воздушная решетка, регулируемая, жалюзийные решетки выше 0.5 м2",БОВ-1-13-В-26,"PRD-001, 002, 003, 004, 005, 006",м2 / m2,"₽10711,00","6,000","₽   64266,00",20 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-01-27-02  –  Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки""-16160-13 -БОВ-1-13-В-26 • Титул 16160-13 • Вентиляция, БОВ-1-17-В-22 • Титул 16160-17 • Вентиляция-АСИ-7",PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-27-02,"Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки","БОВ-1-13-В-26, БОВ-1-17-В-22","PRD-001, 002, 003, 004, 005, 006, EF-014",м3 / m3,"₽29424,79","0,310","₽   9121,68",20 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
"MP-February-2026-BOQ ""1470-01-04-01.ТС  –  Трубы из углеродистой стали, до Ду 32, включая все фитинги""-16160-17 -БОВ-1-17-О-38 • Титул 16160-17 • Отопление-АСИ-8",PRJ_001_БХК,2026-Q1-02-W08,February-2026,1470-01-04-01.ТС,"Трубы из углеродистой стали, до Ду 32, включая все фитинги",БОВ-1-17-О-38,Ветка №1,м / m,"₽2776,04",,,16 Февраля 2026 г.,25 Февраля 2026 г.,16160-17 ,АСИ-8,Теплоснабжение,Approved - Утверждено
MP-February-2026-BOQ 1470-03-02-01.О  –  Монтаж ЗРА DN 15 (металл)-16160-17 -БОВ-1-17-О-38 • Титул 16160-17 • Отопление-АСИ-8,PRJ_001_БХК,2026-Q1-02-W08,February-2026,1470-03-02-01.О,Монтаж ЗРА DN 15 (металл),БОВ-1-17-О-38,Ветка №1,шт. / pcs,"₽3168,72",,,16 Февраля 2026 г.,25 Февраля 2026 г.,16160-17 ,АСИ-8,Отопление ,Approved - Утверждено
MP-February-2026-BOQ 2041-02-04-01  –  Радиаторы-16160-17 -БОВ-1-17-О-38 • Титул 16160-17 • Отопление-АСИ-8,PRJ_001_БХК,2026-Q1-02-W08,February-2026,2041-02-04-01,Радиаторы,БОВ-1-17-О-38,Ветка №1,шт. / pcs,"₽2471,30",,,16 Февраля 2026 г.,25 Февраля 2026 г.,16160-17 ,АСИ-8,Отопление ,Approved - Утверждено
MP-February-2026-BOQ 2041-02-05-04  –  Узлы регулирования - DN 32-16160-17 -БОВ-1-17-О-46 • Титул 16160-17 • Отопление-АСИ-8,PRJ_001_БХК,2026-Q1-02-W09,February-2026,2041-02-05-04,Узлы регулирования - DN 32,БОВ-1-17-О-46,"WHM-003, WHM-004, - ИТП",компл. / package,"₽13007,66",,,26 Февраля 2026 г.,28 Февраля 2026 г.,16160-17 ,АСИ-8,Отопление ,Approved - Утверждено
MP-February-2026-BOQ 2041-02-05-05  –  Узлы регулирования - DN 40-16160-17 -БОВ-1-17-О-46 • Титул 16160-17 • Отопление-АСИ-8,PRJ_001_БХК,2026-Q1-02-W09,February-2026,2041-02-05-05,Узлы регулирования - DN 40,БОВ-1-17-О-46,"WHM-003, WHM-004, - ИТП",компл. / package,"₽13874,00",,,26 Февраля 2026 г.,28 Февраля 2026 г.,16160-17 ,АСИ-8,Отопление ,Approved - Утверждено
MP-February-2026-BOQ 1470-03-02-01.О  –  Монтаж ЗРА DN 15 (металл)-16160-17 -БОВ-1-17-О-46 • Титул 16160-17 • Отопление-АСИ-8,PRJ_001_БХК,2026-Q1-02-W09,February-2026,1470-03-02-01.О,Монтаж ЗРА DN 15 (металл),БОВ-1-17-О-46,"WHM-003, WHM-004, - ИТП",шт. / pcs,"₽3168,72",,,26 Февраля 2026 г.,28 Февраля 2026 г.,16160-17 ,АСИ-8,Отопление ,Approved - Утверждено
"MP-March-2026-BOQ ""1470-01-04-01.О  –  Трубы из углеродистой стали, до Ду 32, включая все фитинги""-16160-17 -БОВ-1-17-О-39 • Титул 16160-17 • Отопление-АСИ-8",PRJ_001_БХК,2026-Q1-03-W12,March-2026,1470-01-04-01.О,"Трубы из углеродистой стали, до Ду 32, включая все фитинги",БОВ-1-17-О-39,Ветка №2,м / m,"₽2776,04","100,000","₽   277604,00",16 Марта 2026 г.,31 Марта 2026 г.,16160-17 ,АСИ-8,Отопление ,Approved - Утверждено
MP-March-2026-BOQ 1470-03-02-01.О  –  Монтаж ЗРА DN 15 (металл)-16160-17 -БОВ-1-17-О-39 • Титул 16160-17 • Отопление-АСИ-8,PRJ_001_БХК,2026-Q1-03-W12,March-2026,1470-03-02-01.О,Монтаж ЗРА DN 15 (металл),БОВ-1-17-О-39,Ветка №2,шт. / pcs,"₽3168,72","16,000","₽   50699,52",16 Марта 2026 г.,31 Марта 2026 г.,16160-17 ,АСИ-8,Отопление ,Approved - Утверждено
MP-March-2026-BOQ 2041-02-01-13  –  Термометр в оправе прямой или угловой-16160-17 -БОВ-1-17-О-39 • Титул 16160-17 • Отопление-АСИ-8,PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-02-01-13,Термометр в оправе прямой или угловой,БОВ-1-17-О-39,Ветка №2,шт. / pcs,"₽3389,00","6,000","₽   20334,00",16 Марта 2026 г.,31 Марта 2026 г.,16160-17 ,АСИ-8,Отопление ,Approved - Утверждено
MP-March-2026-BOQ 2041-02-04-01  –  Радиаторы-16160-17 -БОВ-1-17-О-39 • Титул 16160-17 • Отопление-АСИ-8,PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-02-04-01,Радиаторы,БОВ-1-17-О-39,Ветка №2,шт. / pcs,"₽2471,30","6,000","₽   14827,80",16 Марта 2026 г.,31 Марта 2026 г.,16160-17 ,АСИ-8,Отопление ,Approved - Утверждено
"MP-February-2026-BOQ ""1470-01-04-03.ТС  –  Трубы из углеродистой стали, до Ду 100, включая все фитинги""-16160-17 -БОВ-1-17-Т-47 • Титул 16160-17 • Теплоснабжение-АСИ-9",PRJ_001_БХК,2026-Q1-02-W08,February-2026,1470-01-04-03.ТС,"Трубы из углеродистой стали, до Ду 100, включая все фитинги",БОВ-1-17-Т-47,AHU-003,м / m,"₽8125,00",,,16 Февраля 2026 г.,28 Февраля 2026 г.,16160-17 ,АСИ-9,Теплоснабжение,Approved - Утверждено
"MP-February-2026-BOQ ""1470-01-04-02.ТС  –  Трубы из углеродистой стали, до Ду 63, включая все фитинги""-16160-17 -БОВ-1-17-Т-47 • Титул 16160-17 • Теплоснабжение-АСИ-9",PRJ_001_БХК,2026-Q1-02-W08,February-2026,1470-01-04-02.ТС,"Трубы из углеродистой стали, до Ду 63, включая все фитинги",БОВ-1-17-Т-47,AHU-003,м / m,"₽5365,00",,,16 Февраля 2026 г.,28 Февраля 2026 г.,16160-17 ,АСИ-9,Теплоснабжение,Approved - Утверждено
MP-February-2026-BOQ 1470-03-02-09  –  Монтаж ЗРА DN 100 (металл)-16160-17 -БОВ-1-17-Т-47 • Титул 16160-17 • Теплоснабжение-АСИ-9,PRJ_001_БХК,2026-Q1-02-W08,February-2026,1470-03-02-09,Монтаж ЗРА DN 100 (металл),БОВ-1-17-Т-47,AHU-003,шт. / pcs,"₽9350,00",,,16 Февраля 2026 г.,28 Февраля 2026 г.,16160-17 ,АСИ-9,Теплоснабжение,Approved - Утверждено
MP-February-2026-BOQ 1470-03-02-01.ТС  –  Монтаж ЗРА DN 15 (металл)-16160-17 -БОВ-1-17-Т-47 • Титул 16160-17 • Теплоснабжение-АСИ-9,PRJ_001_БХК,2026-Q1-02-W08,February-2026,1470-03-02-01.ТС,Монтаж ЗРА DN 15 (металл),БОВ-1-17-Т-47,AHU-003,шт. / pcs,"₽3168,72",,,16 Февраля 2026 г.,28 Февраля 2026 г.,16160-17 ,АСИ-9,Теплоснабжение,Approved - Утверждено
